id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;hub_id;country;time_zone
52202;Montreux av Nestlé;montreux-av-nestle;;;46.431352;6.912777;;;CH;Europe/Zurich
52203;Montreux casino;montreux-casino;;;46.430346;6.912552;;;CH;Europe/Zurich
52204;Montreux débarcadère;montreux-debarcadere;;;46.43466;6.910017;;;CH;Europe/Zurich
52205;Montreux midi;montreux-midi;;;46.431766;6.917658;;;CH;Europe/Zurich
52206;Montreux rue Industrielle;montreux-rue-industrielle;;;46.432863;6.913388;;;CH;Europe/Zurich
52207;Montreux rue de la Gare;montreux-rue-de-la-gare;;;46.43618;6.91186;;;CH;Europe/Zurich
52208;Montreux rue du Centre;montreux-rue-du-centre;;;46.438436;6.910215;;;CH;Europe/Zurich
52209;Montreux rue du Marché;montreux-rue-du-marche;;;46.433177;6.91106;;;CH;Europe/Zurich
52210;Montricher Champet;montricher-champet;;;46.599091;6.373352;;;CH;Europe/Zurich
52211;Montricher Grand Faubourg;montricher-grand-faubourg;;;46.602624;6.378413;;;CH;Europe/Zurich
52212;Montricher Petit Faubourg;montricher-petit-faubourg;;;46.598219;6.378188;;;CH;Europe/Zurich
52213;Montricher village;montricher-village;;;46.600475;6.376912;;;CH;Europe/Zurich
52214;MontricherFondation Michalski;montricherfondation-michalski;;;46.607847;6.37684;;;CH;Europe/Zurich
52215;Monts-de-Corsier Banderette;monts-de-corsier-banderette;;;46.507599;6.888443;;;CH;Europe/Zurich
52216;Monts-de-Corsier Dautère;monts-de-corsier-dautere;;;46.498376;6.875283;;;CH;Europe/Zurich
52217;Monts-de-Corsier L Hautigny;monts-de-corsier-l-hautigny;;;46.503976;6.882294;;;CH;Europe/Zurich
52218;Monts-de-Corsier La Chaux;monts-de-corsier-la-chaux;;;46.487041;6.860154;;;CH;Europe/Zurich
52219;Monts-de-Corsier Longpraz;monts-de-corsier-longpraz;;;46.494097;6.870959;;;CH;Europe/Zurich
52220;Monts-de-Corsier Mur-Blanc;monts-de-corsier-mur-blanc;;;46.509577;6.890385;;;CH;Europe/Zurich
52221;Montsevelier poste;montsevelier-poste;;;47.359668;7.503799;;;CH;Europe/Zurich
52222;Montsevelier village;montsevelier-village;;;47.360423;7.50611;;;CH;Europe/Zurich
52223;Moosalp;moosalp;;;46.251262;7.829748;;;CH;Europe/Zurich
52224;Moosegg Hotel;moosegg-hotel;;;46.945374;7.711792;;;CH;Europe/Zurich
52225;Moosleerau Abzw;moosleerau-abzw;;;47.269147;8.064609;;;CH;Europe/Zurich
52226;Moosleerau Unterdorf;moosleerau-unterdorf;;;47.267898;8.060412;;;CH;Europe/Zurich
52227;Morbio Inferiore Basilica;morbio-inferiore-basilica;;;45.853912;9.016037;;;CH;Europe/Zurich
52228;Morbio Inferiore Breggia;morbio-inferiore-breggia;;;45.84584;9.013951;;;CH;Europe/Zurich
52229;Morbio Inferiore Campo Sport;morbio-inferiore-campo-sport;;;45.850155;9.022374;;;CH;Europe/Zurich
52230;Morbio Inferiore Fontanella;morbio-inferiore-fontanella;;;45.847539;9.027831;;;CH;Europe/Zurich
52231;Morbio Inferiore Ghitello;morbio-inferiore-ghitello;;;45.849346;9.014419;;;CH;Europe/Zurich
52232;Morbio Inferiore Pascuritt;morbio-inferiore-pascuritt;;;45.844159;9.02117;;;CH;Europe/Zurich
52233;Morbio Inferiore Pianelle;morbio-inferiore-pianelle;;;45.857787;9.021565;;;CH;Europe/Zurich
52234;Morbio Inferiore Piano;morbio-inferiore-piano;;;45.856861;9.018868;;;CH;Europe/Zurich
52235;Morbio Inferiore Polenta;morbio-inferiore-polenta;;;45.847719;9.013439;;;CH;Europe/Zurich
52236;Morbio Inferiore Posta;morbio-inferiore-posta;;;45.852052;9.016504;;;CH;Europe/Zurich
52237;Morbio Inferiore Serfontana;morbio-inferiore-serfontana;;;45.845687;9.013951;;;CH;Europe/Zurich
52238;Morbio Inferiore Sta Lucia;morbio-inferiore-sta-lucia;;;45.848968;9.01627;;;CH;Europe/Zurich
52239;Morbio Inferiore Via Vela;morbio-inferiore-via-vela;;;45.84522;9.02081;;;CH;Europe/Zurich
52240;Morbio Inferiore Villette;morbio-inferiore-villette;;;45.841417;9.02339;;;CH;Europe/Zurich
52241;Morbio Superiore Buée;morbio-superiore-buee;;;45.859567;9.023669;;;CH;Europe/Zurich
52242;Morbio Superiore Campagna;morbio-superiore-campagna;;;45.858847;9.019363;;;CH;Europe/Zurich
52243;Morbio Superiore Chiavarino;morbio-superiore-chiavarino;;;45.860771;9.024918;;;CH;Europe/Zurich
52244;Morbio Superiore Chiesa;morbio-superiore-chiesa;;;45.86176;9.022761;;;CH;Europe/Zurich
52245;Morbio Superiore Croce;morbio-superiore-croce;;;45.859315;9.019713;;;CH;Europe/Zurich
52246;Morbio Superiore Lattecaldo;morbio-superiore-lattecaldo;;;45.861418;9.027822;;;CH;Europe/Zurich
52247;Morbio Superiore Ponte Sagno;morbio-superiore-ponte-sagno;;;45.863549;9.028388;;;CH;Europe/Zurich
52248;Morbio Superiore Posta;morbio-superiore-posta;;;45.860429;9.021304;;;CH;Europe/Zurich
52249;Morbio Superiore Verana;morbio-superiore-verana;;;45.861409;9.02552;;;CH;Europe/Zurich
52250;Morbio Superiore zona Ronco;morbio-superiore-zona-ronco;;;45.856861;9.024756;;;CH;Europe/Zurich
52251;Morcote Arbostora;morcote-arbostora;;;45.9273;8.907034;;;CH;Europe/Zurich
52252;Morcote Burò;morcote-buro;;;45.932954;8.898323;;;CH;Europe/Zurich
52253;Morcote Cantine;morcote-cantine;;;45.940281;8.900768;;;CH;Europe/Zurich
52254;Morcote Casa per Anziani;morcote-casa-per-anziani;;;45.927111;8.922459;;;CH;Europe/Zurich
52255;Morcote La Canva;morcote-la-canva;;;45.936505;8.899096;;;CH;Europe/Zurich
52256;Morcote Parco Scherrer;morcote-parco-scherrer;;;45.924532;8.909901;;;CH;Europe/Zurich
52257;Morcote Preda dei Buchi;morcote-preda-dei-buchi;;;45.943643;8.902638;;;CH;Europe/Zurich
52258;Morcote Vedo;morcote-vedo;;;45.929044;8.903483;;;CH;Europe/Zurich
52259;Morens FR;morens-fr;;;46.843822;6.90679;;;CH;Europe/Zurich
52260;Morgarten Haselmatt;morgarten-haselmatt;;;47.110739;8.642769;;;CH;Europe/Zurich
52261;Morgarten Oberbüel;morgarten-oberbuel;;;47.123;8.635928;;;CH;Europe/Zurich
52262;Morgarten Sydefade;morgarten-sydefade;;;47.098397;8.635901;;;CH;Europe/Zurich
52263;Morges Banc-Vert;morges-banc-vert;;;46.515123;6.494086;;;CH;Europe/Zurich
52264;Morges Bellevue;morges-bellevue;;;46.516939;6.497304;;;CH;Europe/Zurich
52265;Morges Bief;morges-bief;;;46.517145;6.51228;;;CH;Europe/Zurich
52266;Morges Blancherie;morges-blancherie;;;46.514754;6.503309;;;CH;Europe/Zurich
52267;Morges Casino;morges-casino;;;46.508857;6.499165;;;CH;Europe/Zurich
52268;Morges Charpentiers;morges-charpentiers;;;46.509972;6.496693;;;CH;Europe/Zurich
52269;Morges Delay;morges-delay;;;46.51266;6.488567;;;CH;Europe/Zurich
52270;Morges En Bonjean;morges-en-bonjean;;;46.506277;6.489241;;;CH;Europe/Zurich
52271;Morges En Grassiaz;morges-en-grassiaz;;;46.523069;6.507363;;;CH;Europe/Zurich
52272;Morges Gottaz;morges-gottaz;;;46.508489;6.487542;;;CH;Europe/Zurich
52273;Morges Grassey;morges-grassey;;;46.514709;6.48818;;;CH;Europe/Zurich
52274;Morges Grosse-Pierre;morges-grosse-pierre;;;46.517766;6.501089;;;CH;Europe/Zurich
52275;Morges La Tour;morges-la-tour;;;46.513828;6.491893;;;CH;Europe/Zurich
52276;Morges Les Emetaux;morges-les-emetaux;;;46.509289;6.479685;;;CH;Europe/Zurich
52277;Morges Les Pétoleyres;morges-les-petoleyres;;;46.520175;6.504253;;;CH;Europe/Zurich
52278;Morges Moulin;morges-moulin;;;46.512363;6.491048;;;CH;Europe/Zurich
52279;Morges Parc de Vertou;morges-parc-de-vertou;;;46.516786;6.508945;;;CH;Europe/Zurich
52280;Morges Patinoire;morges-patinoire;;;46.512058;6.487012;;;CH;Europe/Zurich
52281;Morges Pré-Reymond;morges-pre-reymond;;;46.51755;6.50348;;;CH;Europe/Zurich
52282;Morges Prélionne;morges-prelionne;;;46.511401;6.484522;;;CH;Europe/Zurich
52283;Morges Pâquis;morges-paquis;;;46.512983;6.499686;;;CH;Europe/Zurich
52284;Morges Riond-Bosson;morges-riond-bosson;;;46.50385;6.485214;;;CH;Europe/Zurich
52285;Morges St-Domingue;morges-st-domingue;;;46.513568;6.500972;;;CH;Europe/Zurich
52286;Morges St-Louis;morges-st-louis;;;46.511213;6.499866;;;CH;Europe/Zurich
52287;Morges Vogéaz;morges-vogeaz;;;46.510772;6.482409;;;CH;Europe/Zurich
52288;Morges ch du Bochet;morges-ch-du-bochet;;;46.507194;6.493259;;;CH;Europe/Zurich
52289;Morges de Beausobre;morges-de-beausobre;;;46.516579;6.501736;;;CH;Europe/Zurich
52290;Morges hôpital;morges-hopital;;;46.52351;6.500028;;;CH;Europe/Zurich
52291;Morges poste;morges-poste;;;46.508956;6.495785;;;CH;Europe/Zurich
52292;Morges temple;morges-temple;;;46.510556;6.500073;;;CH;Europe/Zurich
52293;Morgins Bayèse;morgins-bayese;;;46.239046;6.869548;;;CH;Europe/Zurich
52294;Morgins En Archoz;morgins-en-archoz;;;46.240934;6.886915;;;CH;Europe/Zurich
52295;Morgins Fenebet;morgins-fenebet;;;46.241078;6.881665;;;CH;Europe/Zurich
52296;Morgins La Cergnat;morgins-la-cergnat;;;46.237896;6.860639;;;CH;Europe/Zurich
52297;Morgins Rière;morgins-riere;;;46.237949;6.896281;;;CH;Europe/Zurich
52298;Morgins garage communal;morgins-garage-communal;;;46.238003;6.851371;;;CH;Europe/Zurich
52299;Morissen Cuschnaus;morissen-cuschnaus;;;46.722989;9.181825;;;CH;Europe/Zurich
52300;Morissen Mulin;morissen-mulin;;;46.728302;9.181294;;;CH;Europe/Zurich
52301;Morissen Padrus;morissen-padrus;;;46.726873;9.184324;;;CH;Europe/Zurich
52302;Morissen center communal;morissen-center-communal;;;46.73019;9.180647;;;CH;Europe/Zurich
52303;Morlon Eglise;morlon-eglise;;;46.627686;7.087536;;;CH;Europe/Zurich
52304;Morlon En Perrey;morlon-en-perrey;;;46.62454;7.083662;;;CH;Europe/Zurich
52305;Morlon La Croix;morlon-la-croix;;;46.623092;7.079446;;;CH;Europe/Zurich
52306;Morlon école;morlon-ecole;;;46.626832;7.086889;;;CH;Europe/Zurich
52307;Morrens VD Grande Salle;morrens-vd-grande-salle;;;46.589733;6.627243;;;CH;Europe/Zurich
52308;Morrens VD place du village;morrens-vd-place-du-village;;;46.591279;6.626344;;;CH;Europe/Zurich
52309;Morrens VD poste;morrens-vd-poste;;;46.590147;6.629275;;;CH;Europe/Zurich
52310;Morschach Dorf;morschach-dorf;;;46.98213;8.620008;;;CH;Europe/Zurich
52311;Morschach Gewerbestrasse;morschach-gewerbestrasse;;;46.981348;8.615675;;;CH;Europe/Zurich
52312;Morschach Schwyzerhöhe;morschach-schwyzerhohe;;;46.989277;8.630166;;;CH;Europe/Zurich
52313;Morschach Swiss Holiday Park;morschach-swiss-holiday-park;;;46.98116;8.617185;;;CH;Europe/Zurich
52314;Morschach Wil;morschach-wil;;;46.984683;8.623676;;;CH;Europe/Zurich
52315;Morthey En Rion;morthey-en-rion;;;46.193714;7.177554;;;CH;Europe/Zurich
52316;Morthey Pont-de-Pierre;morthey-pont-de-pierre;;;46.195332;7.175477;;;CH;Europe/Zurich
52317;Morthey Préplan;morthey-preplan;;;46.191709;7.176502;;;CH;Europe/Zurich
52318;Morthey centre;morthey-centre;;;46.196851;7.173823;;;CH;Europe/Zurich
52319;Mosnang Aufeld;mosnang-aufeld;;;47.355551;9.036766;;;CH;Europe/Zurich
52320;Mosnang Dietenwil;mosnang-dietenwil;;;47.34765;9.040047;;;CH;Europe/Zurich
52321;Mosnang Dorf;mosnang-dorf;;;47.362464;9.040559;;;CH;Europe/Zurich
52322;Mosnang Grütli;mosnang-grutli;;;47.361979;9.04456;;;CH;Europe/Zurich
52323;Mosnang Schreinersberg;mosnang-schreinersberg;;;47.362302;9.060138;;;CH;Europe/Zurich
52324;Mosnang Weiher;mosnang-weiher;;;47.363345;9.052434;;;CH;Europe/Zurich
52325;Mosnang Winkeln;mosnang-winkeln;;;47.370869;9.038654;;;CH;Europe/Zurich
52326;Mosogno Barione;mosogno-barione;;;46.200177;8.634822;;;CH;Europe/Zurich
52327;Mosogno Chiosso;mosogno-chiosso;;;46.19944;8.646607;;;CH;Europe/Zurich
52328;Mosogno Paese;mosogno-paese;;;46.198631;8.640692;;;CH;Europe/Zurich
52329;Mosogno Sotto;mosogno-sotto;;;46.199071;8.637267;;;CH;Europe/Zurich
52330;Mossel bif;mossel-bif;;;46.610292;6.851326;;;CH;Europe/Zurich
52331;Mossel village;mossel-village;;;46.610759;6.855848;;;CH;Europe/Zurich
52332;Mottec;mottec;;;46.156103;7.620012;;;CH;Europe/Zurich
52333;Motto Bartola;motto-bartola;;;46.53462;8.587557;;;CH;Europe/Zurich
52334;Motto-Ludiano;motto-ludiano;;;46.427784;8.971172;;;CH;Europe/Zurich
52335;Moudon Belflori;moudon-belflori;;;46.664083;6.787656;;;CH;Europe/Zurich
52336;Moudon Chalet-Blanc;moudon-chalet-blanc;;;46.672587;6.797616;;;CH;Europe/Zurich
52337;Moudon Grange-Verney;moudon-grange-verney;;;46.678718;6.80665;;;CH;Europe/Zurich
52338;Moudon L Ochette;moudon-l-ochette;;;46.670663;6.801221;;;CH;Europe/Zurich
52339;Moudon La Prairie;moudon-la-prairie;;;46.672973;6.802659;;;CH;Europe/Zurich
52340;Moudon Le Vallon;moudon-le-vallon;;;46.668614;6.790739;;;CH;Europe/Zurich
52341;Moudon Sorbier;moudon-sorbier;;;46.662204;6.795306;;;CH;Europe/Zurich
52342;Moudon Sorbiers;moudon-sorbiers;;;46.66242;6.795315;;;CH;Europe/Zurich
52343;Moudon Verger;moudon-verger;;;46.666591;6.798614;;;CH;Europe/Zurich
52344;Moudon av de Bussy;moudon-av-de-bussy;;;46.671958;6.799513;;;CH;Europe/Zurich
52345;Moutier Aux Laives;moutier-aux-laives;;;47.2709;7.362525;;;CH;Europe/Zurich
52346;Moutier Banque cantonale;moutier-banque-cantonale;;;47.279817;7.374535;;;CH;Europe/Zurich
52347;Moutier Chantemerle;moutier-chantemerle;;;47.277462;7.358543;;;CH;Europe/Zurich
52348;Moutier Château;moutier-chateau;;;47.280581;7.373276;;;CH;Europe/Zurich
52349;Moutier Crèche;moutier-creche;;;47.274765;7.37449;;;CH;Europe/Zurich
52350;Moutier Etoile;moutier-etoile;;;47.276392;7.361473;;;CH;Europe/Zurich
52351;Moutier Hôpital;moutier-hopital;;;47.281687;7.373699;;;CH;Europe/Zurich
52352;Moutier Hôtel de Ville;moutier-hotel-de-ville;;;47.279458;7.370462;;;CH;Europe/Zurich
52353;Moutier La Foule;moutier-la-foule;;;47.272284;7.356718;;;CH;Europe/Zurich
52354;Moutier Les Fauvettes;moutier-les-fauvettes;;;47.276096;7.356673;;;CH;Europe/Zurich
52355;Moutier Neusté;moutier-neuste;;;47.28059;7.367011;;;CH;Europe/Zurich
52356;Moutier Petite-Fin;moutier-petite-fin;;;47.278442;7.362642;;;CH;Europe/Zurich
52357;Moutier Place du Marché;moutier-place-du-marche;;;47.277804;7.372027;;;CH;Europe/Zurich
52358;Moutier Rue de Soleure;moutier-rue-de-soleure;;;47.280734;7.387371;;;CH;Europe/Zurich
52359;Moutier Suisse Est;moutier-suisse-est;;;47.278361;7.371748;;;CH;Europe/Zurich
52360;Moutier Suisse Ouest;moutier-suisse-ouest;;;47.277741;7.370346;;;CH;Europe/Zurich
52361;Moutier cimetière;moutier-cimetiere;;;47.274172;7.363073;;;CH;Europe/Zurich
52362;Moutier patinoire;moutier-patinoire;;;47.274082;7.37778;;;CH;Europe/Zurich
52363;Movelier Place du 23 Juin;movelier-place-du-23-juin;;;47.40919;7.316653;;;CH;Europe/Zurich
52364;Movelier haut du village;movelier-haut-du-village;;;47.409963;7.32451;;;CH;Europe/Zurich
52365;Movelier poste;movelier-poste;;;47.408588;7.31392;;;CH;Europe/Zurich
52366;MovelierPl de la Distillerie;movelierpl-de-la-distillerie;;;47.409532;7.32006;;;CH;Europe/Zurich
52367;Mts-de-Corsier Petit Hautigny;mts-de-corsier-petit-hautigny;;;46.501324;6.878087;;;CH;Europe/Zurich
52368;Mugena Nava;mugena-nava;;;46.04763;8.892822;;;CH;Europe/Zurich
52369;Mugena Paese;mugena-paese;;;46.048915;8.88999;;;CH;Europe/Zurich
52370;Muggio Bivio Casiroli;muggio-bivio-casiroli;;;45.919561;9.034276;;;CH;Europe/Zurich
52371;Muggio Butigia;muggio-butigia;;;45.915165;9.041072;;;CH;Europe/Zurich
52372;Muggio Camasciora;muggio-camasciora;;;45.916864;9.034006;;;CH;Europe/Zurich
52373;Muggio Casa Leone;muggio-casa-leone;;;45.921179;9.041755;;;CH;Europe/Zurich
52374;Muggio Casarno;muggio-casarno;;;45.912837;9.040604;;;CH;Europe/Zurich
52375;Muggio Cassino;muggio-cassino;;;45.910284;9.041126;;;CH;Europe/Zurich
52376;Muggio Fontane;muggio-fontane;;;45.904261;9.04242;;;CH;Europe/Zurich
52377;Muggio Marenca;muggio-marenca;;;45.900198;9.045728;;;CH;Europe/Zurich
52378;Muggio Meri;muggio-meri;;;45.920325;9.042096;;;CH;Europe/Zurich
52379;Muggio Paese;muggio-paese;;;45.901312;9.043202;;;CH;Europe/Zurich
52380;Mulegns;mulegns;;;46.523582;9.620705;;;CH;Europe/Zurich
52381;Mullen Dorf;mullen-dorf;;;47.031248;7.087842;;;CH;Europe/Zurich
52382;Mumpf Adlerplatz;mumpf-adlerplatz;;;47.546266;7.919056;;;CH;Europe/Zurich
52383;Mumpf Ankengasse;mumpf-ankengasse;;;47.544352;7.922112;;;CH;Europe/Zurich
52384;Mumpf Bahnhofstrasse;mumpf-bahnhofstrasse;;;47.546959;7.914597;;;CH;Europe/Zurich
52385;Mumpf Dorf;mumpf-dorf;;;47.545682;7.92231;;;CH;Europe/Zurich
52386;Mumpé Medel spartavias;mumpe-medel-spartavias;;;46.688021;8.853332;;;CH;Europe/Zurich
52387;Mumpé Tujetsch Via Alpsu;mumpe-tujetsch-via-alpsu;;;46.682448;8.830742;;;CH;Europe/Zurich
52388;Mund Bachtola;mund-bachtola;;;46.314025;7.943938;;;CH;Europe/Zurich
52389;Mund Brunnen;mund-brunnen;;;46.315535;7.943947;;;CH;Europe/Zurich
52390;Mund Dorf;mund-dorf;;;46.314726;7.941349;;;CH;Europe/Zurich
52391;Mund Kummegga;mund-kummegga;;;46.313396;7.941628;;;CH;Europe/Zurich
52392;Mund untere Wartfluh;mund-untere-wartfluh;;;46.31549;7.947138;;;CH;Europe/Zurich
52393;Muntelier Expodrom;muntelier-expodrom;;;46.943324;7.141759;;;CH;Europe/Zurich
52394;Muntelier Raffort;muntelier-raffort;;;46.934263;7.122225;;;CH;Europe/Zurich
52395;Muntelier Schloss;muntelier-schloss;;;46.935737;7.124293;;;CH;Europe/Zurich
52396;Muolen Bahnhofstrasse;muolen-bahnhofstrasse;;;47.518355;9.331927;;;CH;Europe/Zurich
52397;Muolen Dorf;muolen-dorf;;;47.521501;9.324493;;;CH;Europe/Zurich
52398;Muolen Hirschen;muolen-hirschen;;;47.519002;9.327962;;;CH;Europe/Zurich
52399;Muolen Sonnental;muolen-sonnental;;;47.521897;9.316312;;;CH;Europe/Zurich
52400;Muotathal Balm;muotathal-balm;;;46.972539;8.785517;;;CH;Europe/Zurich
52401;Muotathal Föllmisbrücke;muotathal-follmisbrucke;;;46.978724;8.731645;;;CH;Europe/Zurich
52402;Muotathal Hölloch;muotathal-holloch;;;46.976908;8.782668;;;CH;Europe/Zurich
52403;Muotathal Lustnau;muotathal-lustnau;;;46.975667;8.742414;;;CH;Europe/Zurich
52404;Muotathal Militärspital;muotathal-militarspital;;;46.975676;8.747008;;;CH;Europe/Zurich
52405;Muotathal Nuschlau;muotathal-nuschlau;;;46.976557;8.737218;;;CH;Europe/Zurich
52406;Muotathal Post;muotathal-post;;;46.974292;8.757588;;;CH;Europe/Zurich
52407;Muotathal Sternen;muotathal-sternen;;;46.972952;8.761408;;;CH;Europe/Zurich
52408;Muotathal Stützli;muotathal-stutzli;;;46.973896;8.775827;;;CH;Europe/Zurich
52409;Muotathal Säge;muotathal-sage;;;46.972359;8.768267;;;CH;Europe/Zurich
52410;Muotathal Weid;muotathal-weid;;;46.975649;8.751772;;;CH;Europe/Zurich
52411;Muotathal hintere Brücke;muotathal-hintere-brucke;;;46.972593;8.772366;;;CH;Europe/Zurich
52412;Mur village;mur-village;;;46.944187;7.061314;;;CH;Europe/Zurich
52413;Mura Safien;mura-safien;;;46.66527;9.294657;;;CH;Europe/Zurich
52414;Muralto Al Parco;muralto-al-parco;;;46.173713;8.802624;;;CH;Europe/Zurich
52415;Muralto Bellavista;muralto-bellavista;;;46.177443;8.807029;;;CH;Europe/Zurich
52416;Muralto Casa S Agnese;muralto-casa-s-agnese;;;46.175861;8.805087;;;CH;Europe/Zurich
52417;Muralto Croce Bianca;muralto-croce-bianca;;;46.174333;8.806327;;;CH;Europe/Zurich
52418;Muralto Lorio;muralto-lorio;;;46.177713;8.805132;;;CH;Europe/Zurich
52419;Muralto Palazzo dei Congressi;muralto-palazzo-dei-congressi;;;46.172939;8.805878;;;CH;Europe/Zurich
52420;Muralto Residenza Montana;muralto-residenza-montana;;;46.175169;8.80275;;;CH;Europe/Zurich
52421;Muralto Simposio;muralto-simposio;;;46.176508;8.806444;;;CH;Europe/Zurich
52422;Muralto Via Sociale;muralto-via-sociale;;;46.174719;8.808485;;;CH;Europe/Zurich
52423;Muraz Collombey Millière;muraz-collombey-milliere;;;46.280918;6.924723;;;CH;Europe/Zurich
52424;Muraz Collombey Paquaire;muraz-collombey-paquaire;;;46.278392;6.929416;;;CH;Europe/Zurich
52425;Muraz Collombey Pré Court;muraz-collombey-pre-court;;;46.278032;6.936265;;;CH;Europe/Zurich
52426;Muraz Collombey Pré Géroux;muraz-collombey-pre-geroux;;;46.288082;6.933218;;;CH;Europe/Zurich
52427;Muraz Collombey Raffinerie;muraz-collombey-raffinerie;;;46.281358;6.932733;;;CH;Europe/Zurich
52428;Muraz Collombey ch Andains;muraz-collombey-ch-andains;;;46.284154;6.929982;;;CH;Europe/Zurich
52429;Murbach Zum Grenzstein D;murbach-zum-grenzstein-d;;;47.714652;8.767197;;;CH;Europe/Zurich
52430;Murgenthal Fahracker;murgenthal-fahracker;;;47.264697;7.829335;;;CH;Europe/Zurich
52431;Murgenthal Gadligen;murgenthal-gadligen;;;47.259663;7.839394;;;CH;Europe/Zurich
52432;Murgenthal Garage Rickli;murgenthal-garage-rickli;;;47.282325;7.847718;;;CH;Europe/Zurich
52433;Murgenthal Gemeindehaus;murgenthal-gemeindehaus;;;47.268608;7.837407;;;CH;Europe/Zurich
52434;Murgenthal Hohwart;murgenthal-hohwart;;;47.261884;7.835187;;;CH;Europe/Zurich
52435;Murgenthal Moosmatt;murgenthal-moosmatt;;;47.276132;7.844796;;;CH;Europe/Zurich
52436;Muri AG Bachmatten-Schulhaus;muri-ag-bachmatten-schulhaus;;;47.279943;8.345657;;;CH;Europe/Zurich
52437;Muri AG Dorf;muri-ag-dorf;;;47.268644;8.345927;;;CH;Europe/Zurich
52438;Muri AG Egg;muri-ag-egg;;;47.275907;8.34457;;;CH;Europe/Zurich
52439;Muri AG Grindelstrasse;muri-ag-grindelstrasse;;;47.276806;8.349514;;;CH;Europe/Zurich
52440;Muri AG Grüth;muri-ag-gruth;;;47.271763;8.332776;;;CH;Europe/Zurich
52441;Muri AG Industriegebiet;muri-ag-industriegebiet;;;47.262135;8.352471;;;CH;Europe/Zurich
52442;Muri AG Industriestrasse;muri-ag-industriestrasse;;;47.265192;8.349316;;;CH;Europe/Zurich
52443;Muri AG Kreisel;muri-ag-kreisel;;;47.273678;8.341441;;;CH;Europe/Zurich
52444;Muri AG Kreisspital;muri-ag-kreisspital;;;47.276878;8.329899;;;CH;Europe/Zurich
52445;Muri AG Lindenberg;muri-ag-lindenberg;;;47.272914;8.334987;;;CH;Europe/Zurich
52446;Muri AG Luzernstrasse;muri-ag-luzernstrasse;;;47.271412;8.342907;;;CH;Europe/Zurich
52447;Muri AG Marktstrasse;muri-ag-marktstrasse;;;47.275323;8.336893;;;CH;Europe/Zurich
52448;Muri AG im Roos;muri-ag-im-roos;;;47.271206;8.32802;;;CH;Europe/Zurich
52449;Muri b Bern Gümligenfeld;muri-b-bern-gumligenfeld;;;46.925417;7.502829;;;CH;Europe/Zurich
52450;Muri b Bern Hübeliweg;muri-b-bern-hubeliweg;;;46.928069;7.491484;;;CH;Europe/Zurich
52451;Muri b Bern Kräyigen;muri-b-bern-krayigen;;;46.925948;7.499476;;;CH;Europe/Zurich
52452;Muri b Bern Villette;muri-b-bern-villette;;;46.933993;7.482576;;;CH;Europe/Zurich
52453;Muri b Bern Waldried;muri-b-bern-waldried;;;46.927107;7.495736;;;CH;Europe/Zurich
52454;Murist village;murist-village;;;46.790112;6.806902;;;CH;Europe/Zurich
52455;Murten Bernstrasse;murten-bernstrasse;;;46.930092;7.122279;;;CH;Europe/Zurich
